restaurant_name,location_name,street,city,state,zipcode,coordinate,google_place_id,Error?,place_id_verification,match_status,match_confidence,match_method,verified_place_id,match_notes
Smokey Buns,East Hampton,68 Park Pl,East Hampton,NY,11937,0101000020E6100000BC4B981FEE0B52C0A79F26E9507B4440,ChIJO0j96AS76IkRow_V0euMNzs,,Valid: Smokey Buns (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 809
Sobre Masa,Bushwick,52 Harrison Pl,Brooklyn,NY,11237,0101000020E61000006EBEBFC1987B52C0AC22889B7A5A4440,ChIJmeKSwPFdwokRZ--71Rq0GBY,,Valid: Sobre Masa (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 185
Softside,Soho,51 Spring St,New York,NY,10012,0101000020E6100000DC4AAFCDC67F52C0E50CC51D6F5C4440,ChIJDa4nuuVZwokRzsEZoXvbT8w,,Valid: Soupside (conf: 0.80),UNMATCHED,0.0,,,Not matched to any HubSpot record
Someday Bar,Brooklyn Heights,364 Atlantic Ave,Brooklyn,NY,11217,0101000020E6100000BD26F17C207F52C0F32DE032F9574440,ChIJW7hnbe5bwokRG2IHXWO1xcA,,Valid: Someday Bar NYC (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 465
Sorry Gorgeous,RiNo,1350 40th Street Entrance on,Denver,CO,80205,0101000020E61000008463963D093E5AC0C36FF9FEBCE24340,ChIJ_xuUJwB5bIcR7LlApIZXg2g,,Valid: Sorry Gorgeous (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 884
Sound Booth (at Port Sa'id),Hudson Square,88 King St,New York,NY,10014,0101000020E6100000B42094F7718052C0022A1C412A5D4440,ChIJtc2oTDJZwokRQiktCdsm9VE,,Invalid: Address match (0.92),UNMATCHED,0.0,,,Not matched to any HubSpot record
South Edison,Montauk,17 S Edison St,Montauk,NY,11954,0101000020E6100000749B70AF4CFC51C050A912656F844440,ChIJN2EK2VdT74kRZ4a000eEozU,,Valid: South Edison (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 899
Spaghetti Incident,Lower East Side,231 Eldridge St,New York,NY,10002,0101000020E61000007738BC895C7F52C0132DFD53805C4440,ChIJa00rEYRZwokRP-GRuN-bLTQ,,Valid: Spaghetti Incident (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 389
Speedy Romeo,Clinton Hill,376 Classon Ave,Brooklyn,NY,11238,0101000020E61000003E0A5714717D52C052436355FF574440,ChIJOTob_r1bwokRtUoNNbcmw_g,,Valid: Speedy Romeo (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 621
Spicy Moon,Chelsea,232 8th Ave,New York,NY,10011,0101000020E6100000CFBF5DF6EB7F52C0F419506F465F4440,ChIJJbctbLdZwokRUbBIho1wN8g,,Valid: Spicy Moon Chelsea (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 613
Spicy Moon,East Village,328 E 6th St,New York,NY,10003,0101000020E6100000636134D12C7F52C0B952C9E8095D4440,ChIJ7x3Pe11ZwokRLpfe6va9dqs,,Valid: Spicy Moon East Village (conf: 0.60),MATCHED,1.0,verified_place_id,,Matched to HS row 549
Spicy Moon,Greenwich Village,68 W 3rd St,New York,NY,10012,0101000020E61000001A63B7DEE47F52C0FFCCCECE605D4440,ChIJZRP3DW9ZwokR6NnJ9PaMZxI,,Valid: Spicy Moon West Village (conf: 0.60),MATCHED,1.0,verified_place_id,,Matched to HS row 611
Spicy Moon,Lower East Side,265 Bowery,New York,NY,10002,0101000020E61000006DBF45B6837F52C0CD2F7C839E5C4440,ChIJAb8jiJZZwokROX7aeBYf2I4,,Valid: Spicy Moon Bowery (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 612
Spike's Coffees and Teas,The Castro,4117 19th St,San Francisco,CA,94114,0101000020E610000072F49D04DB9B5EC0843012352CE14240,ChIJIwGPyxp-j4ARaAv8glHW8q4,,Valid: Spike's Coffees and Teas (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 703
SPQR,Pacific Heights,1911 Fillmore St,San Francisco,CA,94115,0101000020E6100000CC48A54EC39B5EC042451377CEE44240,ChIJCUQFkseAhYARpkr3emAuxp8,,Valid: SPQR (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 265
Spring Cafe Aspen,Greenwich Village,14 West 4th Street,New York,NY,10012,0101000020E6100000ADA6EB89AE7F52C0BBB72231415D4440,ChIJ9faizgBZwokRUuPiFIDFhFs,,Valid: Spring Cafe Aspen (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 126
Springs Tavern and Grill,East Hampton,15 Fort Pond Blvd,East Hampton,NY,11937,0101000020E6100000818F66D1E00A52C08C8BA37213844440,ChIJRykSDwql6IkRMFvSRd_h91U,,Valid: Springs Tavern and Grill (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 784
Spygold,Husdon Yards,451 Tenth Ave,New York,NY,10018,0101000020E6100000293FA9F6E97F52C0DBF97E6ABC604440,ChIJcZp1Y2tZwokRWM2nLr5rz_4,,Valid: Spygold (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 191
Sra. Martinez,Coral Gables,2325 Galiano Street,Coral Gables,FL,33134,,ChIJE71m6CK32YgRvzVM73VTlts,,Valid: Sra. Martinez (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 153
Starchild Rooftop,Midtown,305 W 48th St,New York,NY,10036,0101000020E610000046EC1340317F52C0E1EEACDD76614440,ChIJZa0wOP5ZwokRsVyDcNLoUlg,,Valid: Starchild Rooftop Bar & Lounge (conf: 0.60),MATCHED,1.0,verified_place_id,,Matched to HS row 341
Stars Restaurant,Radcliffborough,495 King St,Charleston,SC,29403,0101000020E61000000E87A5811FFC53C0DAAD65321C654040,ChIJJxlYSGp6_ogRyfL8KDjhLkg,,Invalid: Address match (0.93),MATCHED,1.0,verified_place_id,,Matched to HS row 63
Steuben's Uptown,Uptown,523 E 17th Ave,Denver,CO,80203,0101000020E61000004B92E7FABE3E5AC084DA25602ADF4340,ChIJI8vB8Ct5bIcR40G-TvheRxE,,Valid: Steuben's Uptown (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 769
St. Mazie,Williamsburg,345 Grand St,Brooklyn,NY,11211,0101000020E6100000E9F582AA2C7D52C07A3911E2365B4440,ChIJSy8Bbl9ZwokR8QnOQHNn4hk,,Invalid: Address match (0.93),MATCHED,1.0,verified_place_id,,Matched to HS row 492
Stone Park Cafe,Park Slope,324 5th Ave,Brooklyn,NY,11215,0101000020E61000005C3B36D5F07E52C01719982728564440,ChIJF6deL_5awokRh2ohKTMG2HE,,Valid: Stone Park Cafe (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 539
Strange Delight,Fort Greene,63 Lafayette Ave,Brooklyn,NY,11217,0101000020E6100000602FD6AF767E52C068120E06FE574440,ChIJSZ__agBbwokRFqNZkOBfbsk,,Valid: Strange Delight (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 442
Stretch Pizza - Park Ave,Flatiron,331 Park Ave S,New York,NY,10010,0101000020E6100000213D450E117F52C07E18213CDA5E4440,ChIJETw36R9ZwokRmPYazyfvpZ4,,Valid: Stretch Pizza (conf: 0.60),MATCHED,1.0,verified_place_id,,Matched to HS row 716
St. Tropez,West Village,304 West 4th Street,New York,NY,10014,0101000020E6100000B61490F63F8052C068B114C9575E4440,ChIJo9tLC5VZwokR9t8kMnIACK0,,Invalid: Partial address match (0.78),MATCHED,1.0,verified_place_id,,Matched to HS row 150
Subject: A Cocktail Bar,Lower East Side,188 Suffolk St,New York,NY,10002,0101000020E610000004279133037F52C0DEF5E340595C4440,ChIJ98DPPIJZwokRLqsdDDnOPs8,,Valid: Subject: A Cocktail Bar (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 786
Sukh,Fort Greene,723 Fulton St,Brooklyn,NY,11217,0101000020E6100000DBB5E2A17F7E52C0487873E0FE574440,ChIJo8ltIwBbwokRnpjtIPOzZ2Q,,Valid: SUKH (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 231
Sunday in Brooklyn,Williamsburg,348 Wythe Ave,Brooklyn,NY,11249,0101000020E6100000532A6D0EC87D52C072673FF16F5B4440,ChIJkRWC9WFZwokRfa5Uzor3e-g,,Valid: Sunday In Brooklyn (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 90
Sunday To Sunday,Lower East Side,88 Orchard St,New York,NY,10002,0101000020E6100000084CFA41607F52C0B5ABF8D9EB5B4440,ChIJowZfPodZwokRdF99W8bxeJo,,Invalid: Address match (0.93),MATCHED,1.0,high_similarity,,Matched to HS row 504
Sunday Vinyl,LoDo - Denver,1803 16th St Mall,Denver,CO,80202,0101000020E61000005E3CCD1319405AC0A3CC069964E04340,ChIJxxGvqc55bIcRQHfDdw9syE0,,Valid: Sunday Vinyl (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 818
Sunn's,Sunn’s,139 Division St,New York,NY,10002,0101000020E61000008D2CF41C6C7F52C0DE019EB4705B4440,ChIJJbrdCQBbwokR0msB9eFOzEE,,Valid: Sunn’s (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 757
SuperMegaBien,RiNo,1260 25th St,Denver,CO,80205,0101000020E6100000D2544FE61F3F5AC05DA21FB2EDE04340,ChIJE6HJ3ml5bIcRhwzwllks4ug,,Valid: SuperMegaBien (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 882
Suprema Provisions,West Village,305 Bleecker St,New York,NY,10014,0101000020E6100000E7D51FE93A8052C0B76F96FFCF5D4440,ChIJR4Ced5NZwokREuYXRM57BmY,,Valid: Suprema Provisions (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 475
Sushi Hakko,Pacific Heights,2184 Union St,San Francisco,CA,94123,0101000020E610000090F9DBF9D99B5EC0B2930BDF0CE64240,ChIJ0wnbFlaBhYARUol-xwVfXjk,,Valid: Sushi Hakko (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 181
Sushi Ichimura,Tribeca,412 Greenwich St,New York,NY,10013,0101000020E61000008456BF10A28052C0BF77EE3F6B5C4440,ChIJU10X_TJZwokRuSfnHw4dhQE,,Valid: Sushi Ichimura (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 485
Sushi of Gari,Hell's Kitchen,347 W 46th St,New York,NY,10036,0101000020E6100000D48448E1557F52C059EB7A585E614440,ChIJxbq5_FNYwokRwWVy7B9Kwrc,,Valid: Sushi of Gari 46 (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 823
Sushi of Gari,Upper East Side,402 E 78th St,New York,NY,10075,0101000020E6100000AA6D1EE2FA7C52C0D7D2ED36B9624440,ChIJs9JDurhYwokRSjnRF8h3US8,,Valid: Sushi of Gari UES (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 824
Sushi of Gari,Upper West Side,370 Columbus Ave,New York,NY,10024,0101000020E61000001FB2ED597C7E52C04A8A236AFD634440,ChIJ7Xp3145YwokRsprUA_Wq_5w,,Corrected: 370 Columbus Ave (conf: 0.61),MATCHED,0.9136666666666666,high_similarity,,Matched to HS row 814
Sweet Rose Creamery,Brentwood Country Mart,"225 26th Street, Suite 51",Santa Monica,CA,90402,0101000020E610000036AE7FD7679F5DC05C21ACC612064140,ChIJx3qVjFWjwoARvcJ3GGZ4YJQ,,Valid: Sweet Rose Creamery (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 154
Tabaré,Bushwick,1006 Flushing Ave,Brooklyn,NY,11237,0101000020E61000008D6FA166907B52C0A11D2D47165A4440,ChIJ80WOzERdwokRXjGSASkDZxk,,Invalid: Address match (0.95),MATCHED,1.0,verified_place_id,,Matched to HS row 599
Tabaré,Williamsburg,221 S 1st St,Brooklyn,NY,11211,0101000020E6100000B4AD80D8607D52C0063FD3F8435B4440,ChIJ_Xt15F9ZwokRUWuI3cz_VHM,,Invalid: Partial address match (0.78),MATCHED,1.0,verified_place_id,,Matched to HS row 554
Taco Boy,Downtown,217 Huger St,Charleston,SC,29403,0101000020E610000027A25F5B3FFC53C02618CE35CC664040,ChIJT2PTq2B6_ogRIrWFtaGTRrU,,Valid: Taco Boy Charleston (conf: 0.70),MATCHED,1.0,verified_place_id,,Matched to HS row 511
Taco Boy,Folly Beach,106 E Ashley Ave,Folly Beach,SC,29439,0101000020E6100000F4C5DE8B2FFC53C0C939B187F6534040,ChIJvTM9cerX_YgR6VAMsi9emZ0,,Invalid: Address match (0.84),MATCHED,1.0,verified_place_id,,Matched to HS row 639
Taco Boy,Summerville,106 Front St,Summerville,SC,29486,0101000020E6100000D1AFAD9FFE0854C0A4552DE928854040,ChIJg5GbV6-L_ogR3TZ5lfdU_qw,,Valid: Taco Boy Summerville (conf: 0.70),UNMATCHED,0.0,,,Not matched to any HubSpot record
Tacolicious,Marina,2250 Chestnut St,San Francisco,CA,94123,0101000020E6100000367997AE2D9C5EC03156D6D985E64240,ChIJkbv8N9eAhYARMyu5POX9pRk,,Valid: Tacolicious (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 318
Tacolicious,Mission,741 Valencia St.,San Francisco,CA,94110,0101000020E610000054573ECBF39A5EC07E74EACA67E14240,ChIJfxUo-Od_j4ARz1tjyoQIPAM,,Valid: Tacolicious (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 326
Tacombi,Financial District,74 Broad St,New York,NY,10004,0101000020E61000001F6BCC54BF8052C0BDB51C79375A4440,ChIJCxsgff1bwokRt-khy5Okqpg,,Valid: Tacombi (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 575
Tacombi,Flatiron,30 W 24th St,New York,NY,10010,0101000020E61000003438898E707F52C03D9C38EB1B5F4440,ChIJY-_fXKRZwokRx2b6VzH6su4,,Valid: Tacombi (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 571
Tacombi,Forest Hills,71-22 Austin St,Forest Hills,NY,11375,0101000020E6100000C1A0C2E5067652C01ACED9B81F5C4440,ChIJWwL9DZdfwokR2NsMW_PCDxk,,Valid: Tacombi (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 591
Tacombi,Fort Greene,25 Lafayette Ave,Brooklyn,NY,11217,0101000020E610000059DABF2A957E52C09F6EF15FF6574440,ChIJtUqnIhpbwokRfgI3evXbj-g,,Valid: Tacombi (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 568
Tacombi,Greenwich Village,255 Bleecker St,New York,NY,10014,0101000020E6100000626279752D8052C015847F7F9B5D4440,ChIJe0S8sZNZwokRAdgEV5COiNE,,Valid: Tacombi (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 574
Tacombi,Long Island City,27-10 43rd Ave,Long Island City,NY,11101,0101000020E6100000C26EE462457C52C086C616B7BD5F4440,ChIJp9WpPSxZwokR9e5KFVB9lWQ,,Invalid: Address match (0.95),UNMATCHED,0.0,,,Not matched to any HubSpot record
Tacombi,Midtown,23 W 33rd St,New York,NY,10001,0101000020E610000090A1519E1C7F52C0CC699FE3D05F4440,ChIJTQeoA6lZwokRpXP-fGPn4oU,,Valid: Tacombi (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 585
Tacombi,Nolita,267 Elizabeth St,New York,NY,10012,0101000020E6100000C2A1E733997F52C02E3B0694B15C4440,ChIJdfD8moVZwokRO6vxjXAtoWs,,Valid: Tacombi (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 411
Tacombi,Upper East Side,202 E 70th St,New York,NY,10021,0101000020E6100000091D1C1A837D52C0A2E9535C54624440,ChIJRc_0nbJZwokRPKi2zXCpaaY,,Valid: Tacombi (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 582
Tacombi,Upper West Side,377 Amsterdam Ave,New York,NY,10024,0101000020E6100000554A1D5D9F7E52C08D85D1D630644440,ChIJS4_amZhZwokRI32P3NwpsRU,,Valid: Tacombi (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 579
Tacombi,Westbury,1226 Old Country Rd,Westbury,NY,11590,0101000020E6100000FB1F91C5796652C0A9BB4D88685F4440,ChIJO0AoGdKHwokRhGmV5GN8o-k,,Valid: Tacombi (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 583
Tacombi,West Loop,126 N Peoria St,Chicago,IL,60607,0101000020E610000080DBC9969BE955C0478DAE7724F14440,ChIJY3zOPy8tDogR9JpAbCOy-Es,,Valid: Tacombi (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 570
Tacombi,Wicker Park,1442 N Milwaukee Ave,Chicago,IL,60622,0101000020E610000094F947DF24EB55C0BF65A95038F44440,ChIJXzk9Gw3TD4gRt_-bxIe8jdE,,Valid: Tacombi (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 589
Tacombi,Williamsburg,242 Metropolitan Ave,Brooklyn,NY,11211,0101000020E610000047826F13687D52C0C6104104855B4440,ChIJITt5Kl5ZwokRO71zHAwXV2g,,Valid: Tacombi (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 587
Tacos 1986,West Village,1 Cornelia St,New York,NY,10014,0101000020E610000018963FDF168052C04815C5ABAC5D4440,ChIJG4KjIzNZwokRoNPsES4eqaA,,Valid: Tacos 1986 West Village (conf: 0.80),UNMATCHED,0.0,,,Not matched to any HubSpot record
Tacos Tequila Whiskey,LoHi,3300 W 32nd Ave,Denver,CO,80211,0101000020E610000027614B34ED415AC07900304388E14340,ChIJG5tJJZ14bIcRACrcxGNDuJg,,Valid: Tacos Tequila Whiskey (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 843
Talea,Bryant Park,22 W 40th St,New York,NY,10018,0101000020E61000002B6A9F70EA7E52C01EA1BBF358604440,ChIJ8YhauntZwokRzw7MOoKb1-I,,Invalid: Partial address match (0.80),MATCHED,0.95,claude_verified,,Matched to HS row 390
Talea,Cobble Hill,61 Bergen St,Brooklyn,NY,11201,0101000020E6100000378BECD76A7F52C07ADE705BF9574440,ChIJ7Xjm5QlbwokREJkEk_skS48,,Invalid: Address match (0.93),UNMATCHED,0.0,,,Not matched to any HubSpot record
Talea,Midtown,160 W 32nd St,New York,NY,10001,0101000020E610000090156B9A6B7F52C05C9BDFDBE95F4440,ChIJ8YhauntZwokRzw7MOoKb1-I,,Invalid: Partial address match (0.68),MATCHED,1.0,verified_place_id,,Matched to HS row 560
Talea,West Village,102 Christopher St,New York,NY,10014,0101000020E6100000E0F508C64D8052C0C7327843DD5D4440,ChIJd5DfLnNZwokRRnTNeWXMEZ4,,Invalid: Address match (0.94),MATCHED,1.0,verified_place_id,,Matched to HS row 558
Talea,Williamsburg,87 Richardson St,Brooklyn,NY,11211,0101000020E61000006C3107C3AE7C52C0E91C9A03035C4440,ChIJ5TvP21FZwokRLFjbliEhRUc,,Invalid: Address match (0.94),MATCHED,1.0,verified_place_id,,Matched to HS row 559
Tasca NYC,Upper West Side,505 Columbus Ave,New York,NY,10024,0101000020E610000067E43D18427E52C009C7873485644440,ChIJg-QDdKFZwokRumpX4_PxJuU,,Valid: Tasca NYC (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 735
Tavernetta,LoDo,1889 16th St Mall,Denver,CO,80202,0101000020E61000001FAADF3B20405AC0EB6A97DB62E04340,ChIJ5fIM0MN4bIcRb-fymS7_krs,,Valid: Tavernetta (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 820
Tempest,French Quarter,32 N Market St Suite C,Charleston,SC,29401,0101000020E61000008869DFDC5FFB53C0CDAB3AAB05644040,ChIJiUKdZs17_ogREZcxVv3eh-8,,Invalid: Address match (0.83),MATCHED,1.0,verified_place_id,,Matched to HS row 508
Temple Bar,Temple Bar,332 Lafayette St,New York,NY,10012,0101000020E6100000D13DEB1AAD7F52C05FF64608EA5C4440,ChIJnSU3A0ZZwokR7idYNeIPu5o,,Valid: Temple Bar (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 661
Terzo,Terzo,3011 Steiner,San Francisco,CA,94123,,ChIJK8BnWtCAhYAR-QPED11PXEY,,Valid: Terzo (conf: 1.00),UNMATCHED,0.0,,,Not matched to any HubSpot record
Tha Phraya,Upper East Side,1553 2nd Ave,New York,NY,10028,0101000020E61000008FC93DB8167D52C0A0AA9DBC23634440,ChIJXbVh8gRZwokR-uEVlFisxFE,,Valid: Tha Phraya (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 797
The Alderman,Midtown,150A W 48th St,New York,NY,10036,0101000020E61000002F1686C8E97E52C0DDEBA4BE2C614440,ChIJFfDd9lVYwokRHprgDkRnHh4,,Valid: The Alderman (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 41
The Archer,East Central,601 Meeting St Ste. 140,Charleston,SC,29403,0101000020E6100000F858558A78FC53C056EF1582C1664040,ChIJPaaxZsJ7_ogRSbOGoLwL9VY,,Valid: The Archer (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 350
The Bakery at Greywind,Hudson Yards,451 10th Ave,New York,NY,10018,0101000020E61000000DE42E8CEE7F52C0566C2BC0C8604440,ChIJj6BPafxZwokRcskGmEJX2As,,Valid: The Bakery at Greywind (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 86
The Bar at The Spectator,French Quarter,67 State St,Charleston,SC,29401,0101000020E6100000930035B56CFB53C09A982EC4EA634040,ChIJwXiSIp97_ogR81S_Th4qiVs,,Valid: The Bar at The Spectator (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 358
The Big Eat,LoDo1,1400 Curtis Street,Denver,CO,80204,,ChIJV1h2zs94bIcRXeIfiIV0nEo,,Corrected: 1400 Curtis Street (conf: 0.67),UNMATCHED,0.0,,,Not matched to any HubSpot record
The Big Eat,LoDo2,1400 Curtis Street,Denver,CO,80204,,ChIJV1h2zs94bIcRXeIfiIV0nEo,,Corrected: 1400 Curtis Street (conf: 0.67),UNMATCHED,0.0,,,Not matched to any HubSpot record
The Big Eat,LoDo3,1400 Curtis Street,Denver,CO,80204,,ChIJV1h2zs94bIcRXeIfiIV0nEo,,Corrected: 1400 Curtis Street (conf: 0.67),UNMATCHED,0.0,,,Not matched to any HubSpot record
The Big Eat,LoDo4,1400 Curtis Street,Denver,CO,80204,,ChIJV1h2zs94bIcRXeIfiIV0nEo,,Corrected: 1400 Curtis Street (conf: 0.67),UNMATCHED,0.0,,,Not matched to any HubSpot record
The Big Eat,LoDo5,1400 Curtis Street,Denver,CO,80204,,ChIJV1h2zs94bIcRXeIfiIV0nEo,,Corrected: 1400 Curtis Street (conf: 0.67),UNMATCHED,0.0,,,Not matched to any HubSpot record
The Big Eat,LoDo6,1400 Curtis Street,Denver,CO,80204,,ChIJV1h2zs94bIcRXeIfiIV0nEo,,Corrected: 1400 Curtis Street (conf: 0.67),UNMATCHED,0.0,,,Not matched to any HubSpot record
The Blue Light,Pacific Heights,1979 Union St,San Francisco,CA,94123,0101000020E610000013132FAAA09B5EC0D9A4EC3E11E64240,ChIJvVG_OtuAhYARhrfEv3QiQLA,,Valid: The Blue Light (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 195
The Brixton,Marina,140 Union St,San Francisco,CA,94123,0101000020E610000080A423C8CB9B5EC01F1D4D1A15E64240,ChIJr066l9qAhYARBzcA3aD1zXM,,Valid: The Brixton (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 279
The Bronze Owl,Midtown,52 W 33rd St,New York,NY,10001,0101000020E6100000B66D73BE337F52C0F8BC87F0D45F4440,ChIJYZdXSABZwokRozRIvQvhL-s,,Valid: The Bronze Owl (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 852
The Cactus Shop,Williamsburg,231 Kent Ave,Brooklyn,NY,11249,0101000020E6100000EAE31163C97D52C0A3E2EDD4BE5B4440,ChIJ_dEen79ZwokRCcfpTzsSprc,,Valid: The Cactus Shop (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 512
The Coffee Counter,French Quarter,237 Meeting St,Charleston,SC,29401,0101000020E6100000D49AE61DA7FB53C04CA94BC631644040,ChIJU3WDczx7_ogR525G2DE5d8Q,,Valid: The Coffee Counter at The Ryder (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 421
The Commons Chelsea,Chelsea,128 7th Ave,New York,NY,10011,0101000020E61000003FC8B260E27F52C0C2A38D23D65E4440,ChIJiXJVzLtZwokRbeoV2XxLOdg,,Valid: The Commons Chelsea (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 670
The Corner Office Restaurant + Martini Bar,LoDo,1401 Curtis Street,Denver,CO,80202,0101000020E6100000D0019365D23F5AC0FA0ED99B73DF4340,ChIJ59c0J9B4bIcRP7IDgFozjiw,,Valid: The Corner Office Restaurant + Martini Bar (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 694
The Daily,Buckhead,3705 Northside Pkwy NW,Atlanta,GA,30327,0101000020E61000002E35609D851B55C08F300BFC68ED4040,ChIJ42f6OcsP9YgRKgWhS9P-xSw,,Invalid: Address match (0.83),MATCHED,1.0,verified_place_id,,Matched to HS row 108
The Daily,Cannonborough,652 B King St,Charleston,SC,29403,0101000020E6100000F2BAD97A61FC53C0C91CCBBBEA654040,ChIJDdSww0J6_ogRvvj8m1N0UbY,,Invalid: Address match (0.93),MATCHED,1.0,verified_place_id,,Matched to HS row 42
The Daily,Inman Park,100 Hurt St NE,Atlanta,GA,30307,0101000020E6100000163B788CA71655C007E37E1BE4E04040,ChIJWTGUwM8H9YgRpg7-fUaVBVg,,Invalid: Partial address match (0.71),UNMATCHED,0.0,,,Not matched to any HubSpot record
The Daily,West Midtown,763 Trabert Ave NW,Atlanta,GA,30318,0101000020E61000007C293C68761A55C01155F833BCE54040,ChIJ721mea0F9YgRprcP8IRu09U,,Invalid: Address match (0.84),MATCHED,1.0,verified_place_id,,Matched to HS row 46
The Drunken Munkey,Upper East Side,338 E 92nd St,New York,NY,10128,0101000020E6100000BDE88601A67C52C02335FE8EF2634440,ChIJi8Yi9a9YwokRco5vySESCUk,,Valid: The Drunken Munkey - UES (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 790
The Dutch,SoHo,131 Sullivan St,New York,NY,10012,0101000020E61000006564DA48238052C055BCDB06FF5C4440,ChIJ3RB9uI1ZwokRxCJXW-HpYZI,,Valid: The Dutch (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 862
The Garret West,West Village,296 Bleecker St,New York,NY,10014,0101000020E61000000CE60FED3C8052C06A7690E0C25D4440,ChIJkdFGdJNZwokRY_FA1UjcHGI,,Valid: The Garret (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 206
The Greats of Craft,LIC,10-15 43rd Avenue,Long Island City,NY,11101,0101000020E6100000F5A0A014AD7C52C0069FE6E445604440,ChIJL0xJb_ZZwokRfmKufMDAycE,,Valid: The Greats of Craft LIC (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 361
The Greats of Craft,Midtown East,983 1st Ave.,New York,NY,10022,0101000020E6100000EE98BA2BBB7D52C0C573B680D0604440,ChIJs6AxqHdZwokRwkvw64aePmI,,Valid: The Greats of Craft (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 360
